"Modelo";"Sistema Operacional";"Disponibilidade";"Dimensões";"Peso";"MELHOR PREÇO";"Faixa de Preço";"Custo-benefício";"Hardware";"- Tela";"- Câmera";"- Desempenho";"Gsm";"Dual Sim";"Sim Card";"Chipset";"Processador";"64 Bit";"GPU";"RAM";"Memória Max";"Memória Expansível";"Polegadas";"Resolução";"Densidade de pixels";"Tipo";"Touchscreen";"Multitouch";"Cores";"Megapixel";"Resolução";"Estabilização";"Autofoco";"Foco por toque";"Flash";"HDR";"Localização";"Câmera Frontal";"Resolução da gravação";"FPS da gravação";"Stereo Sound Rec";"Wi-Fi";"Bluetooth";"USB";"NFC";"GPS";"GPRS";"EDGE";"UMTS";"HSDPA";"HSUPA";"HSPA+";"LTE";"Velocidade máxima de download";"Velocidade máxima de upload";"Acelerômetro";"Proximidade";"Player de música";"Player de vídeo";"Radio FM";"Tv";"Saída de TV";"Browser";"Flash Player";"Vibração";"Viva Voz";"Toques";"Toques personalizados";"Outros";"Tipo";"Autonomia conversação";"Autonomia em standby";"Ampere";"SAR EU";"Vídeo HDR";"Resistência a água";"Barômetro";"Dual Rec";"Detecção facial";"Auto focagem de vídeo";"Slow Motion";"Vídeo Câmera Frontal";"Giroscópio";"Bússola";"Impressão digital";"Mic. de Redução de Ruído";"Estabilização de vídeo";"Proteção";"Aperture Size";"Foto em Vídeo";"Opções da Câmera Frontal";"Preço FastShop";"Detecção de sorriso";"Gesto";"IRDA";"Tamanho do Sensor";"Preço Casas Bahia";"Zoom Ótico";"SAR US";"Preço Extra";"Preço Submarino";"Preço Magazine Luiza";"Preço Kabum";"Preço Walmart";"Dual Shot";"Preço Pontofrio";"Preço Americanas";"Segundo Display";"Preço Carrefour";"Code";"Display Curvo";"Teclado Qwerty";"Java";"Preço Apple";"Antena";"Câmera";"ROM";"Email";"MMS";"3D";"Foto 3D";"Vídeo 3D"
"Apple iPhone 7";"iOS 10";"2016/3";"138.3 x 67.1 x 7.1 mm";"138 gramas";"R$ 2.699   (ver todos)";"R$ 2.699 - R$ 5.042";"6.1 / 10";"8.7 / 10";"7.1 / 10";"9.1 / 10";"9.2 / 10";"ok Quad Band (850/900/1800/1900)";"X";"Nano";"Apple A10 Fusion";"Quad-core";"ok";"";"2 GB";"256 GB";"X";"4.7";"4608 x 2592 pixel";"326 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"12 Mp";"";"ok Ótica";"ok";"ok";"ok LED";"ok";"ok";"ok 7 Mp";"ok 4K (2160p)";"30 fps";"";"ok 802.11 a/b/g/n/ac";"ok 4.2 com A2DP/LE";"ok 2.0";"ok";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"450 Mbps";"50 Mbps";"ok";"ok";"ok";"ok MP4/H.264";"X";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi hotspot";"Litio";"840 minutos";"240 horas";"1960 Mah";"";"";"ok";"ok";"ok";"ok";"ok";"ok 240 fps";"Full HD, 30fps";"ok";"ok";"ok";"ok";"ok";"ok Scratch-resistant glass";"F 1.8";"ok";"HDR/Face Detection/Modo Selfie/Selfie Panoramic";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Samsung Galaxy J2";"Android 5.1 Lollipop";"2015/5";"136.5 x 69 x 8.4 mm";"130 gramas";"R$ 499   (ver todos)";"R$ 499 - R$ 846";"6.1 / 10";"5.4 / 10";"4.2 / 10";"5.1 / 10";"3.9 / 10";"ok Quad Band (850/900/1800/1900)";"ok";"Micro";"SAMSUNG Exynos 3 Quad 3475 Cortex-A7";"1.3 GHz Quad Core";"X";"ARM Mali-T720";"1 GB";"8 GB";"ok Micro SD Até 128 GB";"4.7";"2592 x 1944 pixel";"234 ppi";"Super AMOLED";"ok Capacitiva";"ok";"16 milhões";"5 Mp";"";"ok Digital";"ok";"";"ok LED";"ok";"ok";"ok 2 Mp";"ok HD 720p";"30 fps";"";"ok 802.11b/g/n";"ok 4.0 com A2DP";"ok Micro USB 2.0";"X";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"150 Mbps";"50 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV/DIVX/Xvid";"ok RDS";"DVB-T";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"SNS integrationWi-Fi DirectWi-Fi hotspot";"Litio";"720 minutos";"";"2000 Mah";"Head 0.57 W/kg Body 0.45 W/kg";"";"";"";"";"ok";"ok";"";"";"";"";"";"";"";"";"F 2.2";"";"";"";"";"";"";"";"";"";"Head 1.18 W/kg Body 1.27 W/kg";"";"";"";"";"";"";"";"";"";"";"";""
"BlackBerry DTEK60";"Android 6.0 Marshmallow";"2016/4";"153.9 x 75.4 x 7 mm";"165 gramas";"R$ 2.207   (ver todos)";"R$ 2.207 - R$ 2.207";"6 / 10";"8.5 / 10";"9 / 10";"9.3 / 10";"7.5 / 10";"ok Quad Band (850/900/1800/1900)";"X";"Nano";"Qualcomm Snapdragon 820 MSM8996";"Dual-core 2.15 GHz Kryo + Dual-core 1.6 GHz Kryo";"ok";"Adreno 530";"4 GB";"32 GB";"ok Micro SD Até 256 GB";"5.5";"5344 x 4016 pixel";"534 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"21 Mp";"";"ok Digital";"ok";"ok";"ok Dual LED";"ok";"ok";"ok 8 Mp";"ok 4K (2160p)";"30 fps";"ok";"ok 802.11 a/b/g/n/ac";"ok 4.2 com LE/EDR/A2DP";"ok Type-C 1.0";"ok";"ok A-GPS/GLONASS/BeiDou";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"300 Mbps";"50 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV/DIVX";"X";"X";"";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi DirectWi-Fi hotspot";"Litio";"1560 minutos";"336 horas";"3000 Mah";"";"";"";"";"";"ok";"";"";"Full HD, 30fps";"ok";"ok";"ok";"ok";"";"ok Scratch-resistant glass";"F 2";"";"Selfie Panoramic";"";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"LG X power";"Android 6.0.1 Marshmallow";"2016/2";"148.9 x 74.9 x 7.9 mm";"139 gramas";"R$ 567   (ver todos)";"R$ 567 - R$ 1.088";"6 / 10";"6 / 10";"5.3 / 10";"7.3 / 10";"2.6 / 10";"ok Quad Band (850/900/1800/1900)";"ok também disponível single SIM";"Nano";"MediaTek MT6735 Cortex-A53";"1.3 GHz Quad Core";"ok";"ARM Mali-T720 MP2";"2 GB";"16 GB";"ok Micro SD Até 32 GB";"5.3";"3264 x 2448 pixel";"277 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"13 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 5 Mp";"ok Full HD";"30 fps";"X";"ok 802.11b/g/n";"ok 4.2 com A2DP/LE";"ok Micro USB 2.0";"";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"150 Mbps";"50 Mbps";"ok";"ok";"ok";"ok H.263/H.264/WMV/DIVX/MKV";"ok";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi DirectWi-Fi hotspotUSB OTG";"Litio";"480 minutos";"200 horas";"4000 Mah";"";"";"";"";"";"ok";"ok";"";"Full HD, 30fps";"";"ok";"";"";"X";"ok Gorilla Glass 3";"F 2.2";"";"";"";"";"";"";"";"";"";"Head 0.92 W/kg Body 0.88 W/kg";"";"";"";"";"";"";"";"";"";"";"";""
"Apple iPhone 6s Plus";"iOS 9";"2015/5";"158.2 x 77.9 x 7.3 mm";"192 gramas";"R$ 2.299   (ver todos)";"R$ 2.299 - R$ 4.223";"6 / 10";"8.3 / 10";"8.1 / 10";"8.7 / 10";"8 / 10";"ok Quad Band (850/900/1800/1900)";"X";"Nano";"Apple A9";"2 GHz Dual Core";"ok";"";"2 GB";"128 GB";"X";"5.5";"4608 x 2592 pixel";"401 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"12 Mp";"";"ok Ótica";"ok";"ok";"ok Dual LED";"ok";"ok";"ok 5 Mp";"ok 4K (2160p)";"60 fps";"";"ok 802.11 a/b/g/n/ac";"ok 4.2 com A2DP/LE";"ok 2.0";"ok";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"300 Mbps";"50 Mbps";"ok";"ok";"ok";"ok MP4/H.264";"X";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi hotspot";"Litio";"1440 minutos";"384 horas";"2750 Mah";"";"";"";"ok";"ok";"ok";"ok";"ok 240 fps";"Full HD, 30fps";"ok";"ok";"ok";"ok";"ok";"ok Scratch-resistant glass";"F 2.2";"ok";"HDR/Face Detection/Modo Selfie";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Quantum Go";"Android 5.1 Lollipop";"2015/4";"145.7 x 71.5 x 6.5 mm";"115 gramas";"R$ 799   (ver todos)";"R$ 799 - R$ 1.099";"6 / 10";"6.1 / 10";"5.5 / 10";"6.8 / 10";"4.1 / 10";"ok Quad Band (850/900/1800/1900)";"ok";"Micro";"MediaTek MT6592M Cortex-A7";"1.3 GHz 8 Core";"ok";"ARM Mali-450 MP4";"2 GB";"16 GB";"ok Micro SD Até 32 GB";"5";"4160 x 3120 pixel";"293 ppi";"AMOLED";"ok Capacitiva";"ok";"16 milhões";"13 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 5 Mp";"ok Full HD";"30 fps";"";"ok 802.11b/g/n";"ok 4.0 com A2DP/LE";"ok Micro USB 2.0";"X";"ok A-GPS";"ok";"ok";"ok";"ok";"ok";"ok";"X";"-";"-";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV";"ok";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi hotspotUSB OTG";"LiPo";"";"";"2300 Mah";"";"";"";"";"";"ok";"ok";"";"720p HD, 30fps";"";"";"";"";"ok";"ok Gorilla Glass 3";"F 2";"";"Modo Selfie";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"BlackBerry Q5";"BlackBerry OS 10";"2013/2";"120 x 66 x 10.8 mm";"120 gramas";"R$ 474   (ver todos)";"R$ 474 - R$ 479";"6 / 10";"5.2 / 10";"6.2 / 10";"5.4 / 10";"3.6 / 10";"ok Quad Band (850/900/1800/1900)";"X";"Micro";"Qualcomm MSM8960 Snapdragon S4 Plus";"1.2 GHz Dual Core";"X";"Adreno 225";"2 GB";"8 GB";"ok Micro SD Até 64 GB";"3.1";"2592 x 1944 pixel";"328 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"5 Mp";"";"";"ok";"ok";"ok LED";"ok";"ok";"ok 2 Mp";"ok Full HD";"30 fps";"X";"ok 802.11b/g/n";"ok 4.0 com A2DP/LE";"ok Micro USB 2.0";"ok";"ok A-GPS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"100 Mbps";"50 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV";"";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"SNS integrationWi-Fi hotspotBlackBerry maps";"Litio";"738 minutos";"336 horas";"2180 Mah";"Head 1.38 W/kg Body 0.85 W/kg";"";"";"";"";"ok";"";"";"720p HD";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Head 1.33 W/kg Body 0.85 W/kg";"";"";"";"";"";"";"";"";"";"";"";"";"ok"
"Samsung Galaxy A3 2016";"Android 5.1.1 Lollipop";"2015/5";"134.5 x 65.2 x 7.3 mm";"132 gramas";"R$ 1.329   (ver todos)";"R$ 1.329 - R$ 1.699";"5.9 / 10";"7 / 10";"7.1 / 10";"7.1 / 10";"5.6 / 10";"ok Quad Band (850/900/1800/1900)";"ok também disponível single SIM";"Nano";"SAMSUNG Exynos 7578 Cortex-A53";"1.5 GHz Quad Core";"ok";"Mali-T720MP2";"1.5 GB";"16 GB";"ok Micro SD Até 128 GB";"4.7";"4128 x 3096 pixel";"312 ppi";"Super AMOLED";"ok Capacitiva";"ok";"16 milhões";"13 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 5 Mp";"ok Full HD";"30 fps";"";"ok 802.11b/g/n";"ok 4.1 com LE/EDR/A2DP";"ok Micro USB 2.0";"ok";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"150 Mbps";"50 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV/DIVX";"ok";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi DirectWi-Fi hotspot";"Litio";"840 minutos";"";"2300 Mah";"Head 0.62 W/kg Body 0.49 W/kg";"";"";"";"";"ok";"ok";"";"";"";"ok";"";"ok";"ok";"";"F 1.9";"";"";"";"";"";"";"";"";"";"Head 1.31 W/kg Body 1.27 W/kg";"";"";"";"";"";"";"";"";"";"";"";"";""
"LG Optimus G";"Android 4.1.2 LG Optimus UI 3.0 Jelly Bean";"2012/4";"131.9 x 68.9 x 8.45 mm";"145 gramas";"R$ 948   (ver todos)";"R$ 948 - R$ 1.114";"5.9 / 10";"6.4 / 10";"7.1 / 10";"6.5 / 10";"5.2 / 10";"ok Quad Band (850/900/1800/1900)";"X";"Micro";"Qualcomm Snapdragon S4 Pro APQ8064";"1.5 GHz Quad Core";"X";"Adreno 320";"2 GB";"32 GB";"X";"4.7";"4128 x 3096 pixel";"318 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"13 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 1.3 Mp";"ok Full HD";"30 fps";"X";"ok 802.11 a/b/g/n";"ok 4.0 com A2DP";"ok Micro USB 2.0";"ok";"ok A-GPS";"ok";"ok";"ok";"ok";"ok";"X";"ok";"100 Mbps";"50 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV/DIVX";"X";"X";"X MHL (hdmi)";"ok Html";"ok Flash Lite";"ok";"ok";"ok Polifônicos";"ok";"";"Litio";"";"";"2100 Mah";"Head 0.43 W/kg Body 0.4 W/kg";"";"";"";"";"ok";"ok";"";"";"ok";"ok";"";"ok";"ok";"ok Gorilla Glass 2";"";"";"";"";"";"";"";"";"";"";"Head 0.58 W/kg Body 1.08 W/kg";"";"";"";"";"";"";"";"";"";"";"";"";"";"ok"
"Samsung Galaxy Note 8";"Android 7.1.1 Grace UI Nougat";"2017/3";"162.5 x 74.8 x 8.6 mm";"195 gramas";"R$ 3.953   (ver todos)";"R$ 3.953 - R$ 5.455";"5.9 / 10";"8.9 / 10";"8.7 / 10";"8.4 / 10";"8.9 / 10";"ok Quad Band (850/900/1800/1900)";"ok Optional Single SIM";"Nano";"SAMSUNG Exynos 9 8895";"Quad-core 2.3 GHz + Quad-core 1.7 GHz";"ok";"Adreno 540";"6 GB";"256 GB";"ok Micro SD Slot híbrido SIM/MicroSD atè 256 GB";"6.3";"4290 x 2800 pixel";"522 ppi";"Super AMOLED";"ok Capacitiva";"ok";"16 milhões";"12 Mp";"";"ok Ótica";"ok";"ok";"ok Dual LED";"ok";"ok";"ok 8 Mp";"ok 4K (2160p)";"30 fps";"ok";"ok 802.11 a/b/g/n/ac";"ok 5.0 com LE/EDR/A2DP/aptX";"ok Type-C 3.1";"ok";"ok A-GPS/GLONASS/BeiDou/Galileo";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"1000 Mbps";"150 Mbps";"ok";"ok";"ok";"ok MP4/WMV/AVI/FLV/MKV/WEBM/3GP/ASF/3G2/M4V";"X";"X";"";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"SNS integrationPop Up PlayWi-Fi DirectWi-Fi hotspot";"Litio";"";"";"3300 Mah";"";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"Full HD, 30fps";"ok";"ok";"ok";"ok";"ok";"ok Gorilla Glass 5";"F 1.7";"ok";"HDR/Dual Call";"";"ok";"ok";"";"1/2.6 ";"";"";"Head 0.7 W/kg Body 0.93 W/kg";"";"";"";"";"";"ok";"";"";"";"";"";"";"";""
"BlackBerry Z30";"BlackBerry OS 10.3.1";"2013/4";"140.7 x 72 x 9.4 mm";"170 gramas";"R$ 559   (ver todos)";"R$ 559 - R$ 559";"5.9 / 10";"5.3 / 10";"5.5 / 10";"6 / 10";"4.4 / 10";"ok Quad Band (850/900/1800/1900)";"X";"Micro";"Qualcomm Snapdragon S4 Pro MSM8960T";"1.7 GHz Dual Core";"X";"Adreno 320";"2 GB";"16 GB";"ok Micro SD Até 64 GB";"5";"3264 x 2448 pixel";"294 ppi";"Super AMOLED";"ok Capacitiva";"ok";"16 milhões";"8 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 2 Mp";"ok Full HD";"30 fps";"ok";"ok 802.11 a/b/g/n";"ok 4.0 com A2DP/LE/aptX";"ok Micro USB 2.0";"ok";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"-";"-";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV/DIVX";"ok";"X";"ok HDMI";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi DirectWi-Fi hotspotBBM 6";"Litio";"1080 minutos";"384 horas";"2880 Mah";"";"";"";"";"";"ok";"ok";"";"720p HD, 30fps";"ok";"ok";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"Head 0.77 W/kg Body 1.23 W/kg";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Samsung Galaxy A5";"Android 4.4.4 KitKat";"2014/3";"139.3 x 69.7 x 6.7 mm";"123 gramas";"R$ 1.614   (ver todos)";"R$ 1.614 - R$ 1.899";"5.9 / 10";"6.5 / 10";"5.5 / 10";"6.5 / 10";"5.7 / 10";"ok Quad Band (850/900/1800/1900)";"ok também disponível single SIM";"Nano";"Qualcomm Snapdragon 410 Cortex-A53";"1.2 GHz Quad Core";"ok";"Adreno 306";"2 GB";"16 GB";"ok Micro SD Até 64 GB";"5";"4128 x 3096 pixel";"294 ppi";"Super AMOLED";"ok Capacitiva";"ok";"16 milhões";"13 Mp";"";"";"ok";"ok";"ok LED";"";"ok";"ok 5 Mp";"ok Full HD";"30 fps";"";"ok 802.11b/g/n";"ok 4.0 com LE/EDR/A2DP";"ok Micro USB 2.0";"ok";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"150 Mbps";"50 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV/DIVX";"ok";"X";"X OTA sync";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi DirectWi-Fi hotspot";"Litio";"900 minutos";"";"2300 Mah";"Head 0.23 W/kg Body 0.4 W/kg";"";"";"";"";"ok";"ok";"";"";"X";"ok";"";"ok";"ok";"ok Gorilla Glass 4";"";"";"";"";"";"";"";"";"";"";"Head 0.65 W/kg Body 0.48 W/kg";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Samsung Galaxy Note 4";"Android 6.0.1 Marshmallow";"2014/3";"153.5 x 78.6 x 8.5 mm";"176 gramas";"R$ 1.899   (ver todos)";"R$ 1.899 - R$ 1.899";"5.8 / 10";"7.9 / 10";"8.9 / 10";"7.4 / 10";"7 / 10";"ok Quad Band (850/900/1800/1900)";"X";"Micro";"SAMSUNG Exynos 5433 Cortex A53 / Cortex A57";"Quad core 1.3 GHz + Quad core 1.9 GHz";"ok";"Mali-T760";"3 GB";"32 GB";"ok Micro SD até 128 GB";"5.7";"4608 x 3456 pixel";"515 ppi";"Super AMOLED";"ok Capacitiva";"ok";"16 milhões";"16 Mp";"";"ok Otica / Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 3.7 Mp";"ok 4K (2160p)";"30 fps";"ok";"ok 802.11 a/b/g/n/ac";"ok 4.1 com LE/EDR/A2DP";"ok Micro USB 2.0";"ok";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"150 Mbps";"50 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV/DIVX";"X";"X";"ok OTA sync/MHL 3";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi DirectWi-Fi hotspotDLNA";"Litio";"1200 minutos";"";"3220 Mah";"Head 0.36 W/kg Body 0.38 W/kg";"ok";"";"ok";"ok";"ok";"ok";"ok 120 fps";"Full HD, 30fps";"ok";"ok";"ok";"ok";"ok";"ok Gorilla Glass 4";"F 2.2";"ok";"Modo Selfie/Selfie Panoramic";"";"ok";"ok";"ok";"";"";"";"Head 0.37 W/kg Body 0.88 W/kg";"";"";"";"";"";"ok";"";"";"";"";"";"";"";""
"TP-Link Neffos C5";"Android 5.1 Lollipop";"2016/1";"144 x 72 x 8.8 mm";"141 gramas";"R$ 579   (ver todos)";"R$ 579 - R$ 849";"5.8 / 10";"5.8 / 10";"5.5 / 10";"6.8 / 10";"2.6 / 10";"ok Tri Band (900/1800/1900)";"ok";"Micro";"MediaTek MT6735 Cortex-A53";"1.3 GHz Quad Core";"ok";"ARM Mali-T720 MP2";"2 GB";"16 GB";"ok Micro SD Até 32 GB";"5";"3264 x 2448 pixel";"294 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"8 Mp";"";"";"ok";"";"ok LED";"";"";"ok 5 Mp";"ok Full HD";"30 fps";"X";"ok 802.11b/g/n";"ok 4.0";"ok Micro USB 2.0";"X";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"150 Mbps";"50 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264";"ok Stereo";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi hotspot";"Litio";"";"";"2200 Mah";"";"";"";"";"";"";"";"";"";"X";"ok";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Sony Xperia M4 Aqua";"Android 5.0 Lollipop";"2015/3";"145.5 x 72.6 x 7.3 mm";"135 gramas";"R$ 999   (ver todos)";"R$ 999 - R$ 3.999";"5.8 / 10";"6.8 / 10";"5.5 / 10";"6.8 / 10";"6.6 / 10";"ok Quad Band (850/900/1800/1900)";"ok também disponível single SIM";"Nano";"Qualcomm MSM8939 Snapdragon 615";"Quad-core 1.5 GHz Cortex-A53 + Quad-core 1.0 GHz Cortex-A53";"ok";"Adreno 405";"2 GB";"16 GB";"ok Micro SD Até 200 GB";"5";"4128 x 3096 pixel";"294 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"13 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 5 Mp";"ok Full HD";"30 fps";"";"ok 802.11 a/b/g/n";"ok 4.1 com A2DP/aptX";"ok Micro USB 2.0";"ok";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"150 Mbps";"50 Mbps";"ok";"ok";"ok";"ok H.263/H.264/WMV";"ok RDS";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"SNS integrationWi-Fi DirectWi-Fi hotspotDLNA";"Litio";"791 minutos";"779 horas";"2400 Mah";"Head 0.55 W/kg Body 0.45 W/kg";"ok";"ok";"";"";"ok";"ok";"";"";"";"ok";"";"ok";"ok";"ok Scratch-resistant glass";"";"";"";"";"ok";"";"";"";"";"";"Head 1 W/kg Body 1.19 W/kg";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Sony Xperia L1";"Android 7.0 Nougat";"2017/2";"151 x 74 x 8.7 mm";"180 gramas";"R$ 699   (ver todos)";"R$ 699 - R$ 1.199";"5.8 / 10";"6.1 / 10";"5.2 / 10";"7.5 / 10";"2.9 / 10";"ok Quad Band (850/900/1800/1900)";"ok também disponível single SIM";"Nano";"MediaTek MT6737T Cortex-A53";"1.4 GHz Quad Core";"ok";"Mali-T720 MP2";"2 GB";"16 GB";"ok Micro SD Até 256 GB";"5.5";"4160 x 3120 pixel";"267 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"13 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"X 5 Mp";"ok Full HD";"30 fps";"ok";"ok 802.11b/g/n";"ok 4.2 com A2DP/LE/aptX";"ok Type-C 2.0";"ok";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"150 Mbps";"50 Mbps";"";"";"ok";"ok H.263/H.264/WMV";"ok";"DTV";"";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"SNS integrationWi-Fi DirectWi-Fi hotspot";"Litio";"";"";"2620 Mah";"";"";"";"";"";"ok";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Sony Xperia C5 Ultra";"Android 5.0 Lollipop";"2015/3";"164.2 x 79.6 x 8.2 mm";"187 gramas";"R$ 1.390   (ver todos)";"R$ 1.390 - R$ 1.799";"5.7 / 10";"7 / 10";"8.1 / 10";"6.8 / 10";"5.5 / 10";"ok Quad Band (850/900/1800/1900)";"";"Nano";"MediaTek MTK6752 Cortex-A53";"1.7 GHz 8 Core";"ok";"ARM Mali760 MP2";"2 GB";"16 GB";"ok Micro SD Até 200 GB";"6";"4128 x 3096 pixel";"367 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"13 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 13 Mp";"ok Full HD";"30 fps";"";"ok 802.11 a/b/g/n";"ok 4.1 com A2DP/aptX";"ok Micro USB 2.0";"ok";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"150 Mbps";"50 Mbps";"ok";"ok";"ok";"ok H.263/H.264/WMV";"ok RDS";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"SNS integrationWi-Fi DirectWi-Fi hotspotDLNA";"Litio";"854 minutos";"769 horas";"2930 Mah";"";"ok";"";"";"";"ok";"ok";"";"Full HD, 30fps";"";"ok";"";"ok";"ok";"ok Scratch-resistant glass";"F 2.2";"";"";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
